L-lactate dehydrogenase (EC 1.1.2.3)			fig|6666666.104574.peg.1466			fig|6666666.104664.peg.3595	fig|6666666.104681.peg.2720	fig|6666666.104683.peg.3799	fig|6666666.104692.peg.2729	fig|6666666.104740.peg.1699,fig|6666666.104740.peg.7090	
L-lactate permease	fig|6666666.104566.peg.1390,fig|6666666.104566.peg.1547	fig|6666666.104573.peg.168,fig|6666666.104573.peg.890	fig|6666666.104574.peg.958	fig|6666666.104604.peg.1242			fig|6666666.104681.peg.2178				
L-malyl-CoA/beta-methylmalyl-CoA lyase (EC 4.1.3.-)										fig|6666666.104740.peg.4057	
L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)			fig|6666666.104574.peg.659,fig|6666666.104574.peg.1796			fig|6666666.104664.peg.2991,fig|6666666.104664.peg.3375	fig|6666666.104681.peg.1213,fig|6666666.104681.peg.1381,fig|6666666.104681.peg.3321	fig|6666666.104683.peg.2960,fig|6666666.104683.peg.3887	fig|6666666.104692.peg.1363,fig|6666666.104692.peg.3049	fig|6666666.104740.peg.2262	
L-proline glycine betaine ABC transport system permease protein ProW (TC 3.A.1.12.1)			fig|6666666.104574.peg.660			fig|6666666.104664.peg.2992	fig|6666666.104681.peg.1214,fig|6666666.104681.peg.3320	fig|6666666.104683.peg.3886	fig|6666666.104692.peg.1364	fig|6666666.104740.peg.2263	
L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1)			fig|6666666.104574.peg.662			fig|6666666.104664.peg.2994,fig|6666666.104664.peg.3373	fig|6666666.104681.peg.3318	fig|6666666.104683.peg.2958,fig|6666666.104683.peg.3884	fig|6666666.104692.peg.1366,fig|6666666.104692.peg.3051	fig|6666666.104740.peg.2265	
L-rhamnonate dehydratase (EC 4.2.1.90)	fig|6666666.104566.peg.1071	fig|6666666.104573.peg.786									
L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)		fig|6666666.104573.peg.458,fig|6666666.104573.peg.918			fig|6666666.104655.peg.634						
L-serine dehydratase (EC 4.3.1.17)	fig|6666666.104566.peg.1372	fig|6666666.104573.peg.36		fig|6666666.104604.peg.765	fig|6666666.104655.peg.1048		fig|6666666.104681.peg.71			fig|6666666.104740.peg.1318	
L-serine dehydratase, alpha subunit (EC 4.3.1.17)			fig|6666666.104574.peg.1884								
L-serine dehydratase, beta subunit (EC 4.3.1.17)			fig|6666666.104574.peg.1884								
L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1)							fig|6666666.104681.peg.6014			fig|6666666.104740.peg.122	
L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)							fig|6666666.104681.peg.6287			fig|6666666.104740.peg.6396	
L-threonine 3-dehydrogenase (EC 1.1.1.103)							fig|6666666.104681.peg.1188			fig|6666666.104740.peg.1036,fig|6666666.104740.peg.4291	
LSU rRNA 2'-O-methyl-C2498 methyltransferase RlmM							fig|6666666.104681.peg.2069				
LSU ribosomal protein L10p (P0)	fig|6666666.104566.peg.235	fig|6666666.104573.peg.1232	fig|6666666.104574.peg.1340	fig|6666666.104604.peg.342	fig|6666666.104655.peg.195	fig|6666666.104664.peg.3781	fig|6666666.104681.peg.3654	fig|6666666.104683.peg.4241	fig|6666666.104692.peg.2501	fig|6666666.104740.peg.2823	
LSU ribosomal protein L11p (L12e)	fig|6666666.104566.peg.238	fig|6666666.104573.peg.1236	fig|6666666.104574.peg.1335	fig|6666666.104604.peg.339	fig|6666666.104655.peg.193	fig|6666666.104664.peg.2420	fig|6666666.104681.peg.3651	fig|6666666.104683.peg.1260	fig|6666666.104692.peg.2917	fig|6666666.104740.peg.2828	
LSU ribosomal protein L13p (L13Ae)	fig|6666666.104566.peg.189	fig|6666666.104573.peg.1185	fig|6666666.104574.peg.1301	fig|6666666.104604.peg.386	fig|6666666.104655.peg.243	fig|6666666.104664.peg.3868	fig|6666666.104681.peg.3721	fig|6666666.104683.peg.4173	fig|6666666.104692.peg.2433	fig|6666666.104740.peg.2750	
LSU ribosomal protein L14p (L23e)	fig|6666666.104566.peg.211	fig|6666666.104573.peg.1207	fig|6666666.104574.peg.1274	fig|6666666.104604.peg.363	fig|6666666.104655.peg.218	fig|6666666.104664.peg.3832	fig|6666666.104681.peg.3688	fig|6666666.104683.peg.4220	fig|6666666.104692.peg.2480	fig|6666666.104740.peg.2789	
LSU ribosomal protein L15p (L27Ae)	fig|6666666.104566.peg.203	fig|6666666.104573.peg.1199	fig|6666666.104574.peg.1283	fig|6666666.104604.peg.372	fig|6666666.104655.peg.227	fig|6666666.104664.peg.3846	fig|6666666.104681.peg.3697	fig|6666666.104683.peg.4211	fig|6666666.104692.peg.2471	fig|6666666.104740.peg.2780	
LSU ribosomal protein L16p (L10e)	fig|6666666.104566.peg.214	fig|6666666.104573.peg.1210	fig|6666666.104574.peg.1271	fig|6666666.104604.peg.360	fig|6666666.104655.peg.215	fig|6666666.104664.peg.3825	fig|6666666.104681.peg.3685	fig|6666666.104683.peg.4223	fig|6666666.104692.peg.2483	fig|6666666.104740.peg.2792	
LSU ribosomal protein L17p	fig|6666666.104566.peg.193	fig|6666666.104573.peg.1190	fig|6666666.104574.peg.1292	fig|6666666.104604.peg.381	fig|6666666.104655.peg.237	fig|6666666.104664.peg.1383,fig|6666666.104664.peg.3834	fig|6666666.104681.peg.3708	fig|6666666.104683.peg.4199	fig|6666666.104692.peg.1068,fig|6666666.104692.peg.2459	fig|6666666.104740.peg.2769	
LSU ribosomal protein L18p (L5e)	fig|6666666.104566.peg.206	fig|6666666.104573.peg.1202	fig|6666666.104574.peg.1280	fig|6666666.104604.peg.369	fig|6666666.104655.peg.224	fig|6666666.104664.peg.3826	fig|6666666.104681.peg.3694	fig|6666666.104683.peg.4214	fig|6666666.104692.peg.2474	fig|6666666.104740.peg.2783	
LSU ribosomal protein L19p	fig|6666666.104566.peg.843	fig|6666666.104573.peg.1022	fig|6666666.104574.peg.308	fig|6666666.104604.peg.1729	fig|6666666.104655.peg.1702	fig|6666666.104664.peg.3186	fig|6666666.104681.peg.3989	fig|6666666.104683.peg.3247	fig|6666666.104692.peg.4036	fig|6666666.104740.peg.1927	
LSU ribosomal protein L1p (L10Ae)	fig|6666666.104566.peg.237	fig|6666666.104573.peg.1235	fig|6666666.104574.peg.1336	fig|6666666.104604.peg.340	fig|6666666.104655.peg.194	fig|6666666.104664.peg.3784	fig|6666666.104681.peg.3652	fig|6666666.104683.peg.4244	fig|6666666.104692.peg.2504	fig|6666666.104740.peg.2826	
LSU ribosomal protein L20p	fig|6666666.104566.peg.586	fig|6666666.104573.peg.1470	fig|6666666.104574.peg.337	fig|6666666.104604.peg.217	fig|6666666.104655.peg.978	fig|6666666.104664.peg.1090	fig|6666666.104681.peg.4013	fig|6666666.104683.peg.1994	fig|6666666.104692.peg.3896	fig|6666666.104740.peg.6164	
LSU ribosomal protein L21p	fig|6666666.104566.peg.637	fig|6666666.104573.peg.1525	fig|6666666.104574.peg.1389	fig|6666666.104604.peg.58	fig|6666666.104655.peg.363	fig|6666666.104664.peg.2557	fig|6666666.104681.peg.1117	fig|6666666.104683.peg.1122	fig|6666666.104692.peg.2770	fig|6666666.104740.peg.3163	
LSU ribosomal protein L22p (L17e)	fig|6666666.104566.peg.216	fig|6666666.104573.peg.1212	fig|6666666.104574.peg.1269	fig|6666666.104604.peg.358	fig|6666666.104655.peg.213	fig|6666666.104664.peg.3815	fig|6666666.104681.peg.3683	fig|6666666.104683.peg.4225	fig|6666666.104692.peg.2485	fig|6666666.104740.peg.2794	
LSU ribosomal protein L23p (L23Ae)	fig|6666666.104566.peg.219	fig|6666666.104573.peg.1215	fig|6666666.104574.peg.1266	fig|6666666.104604.peg.355	fig|6666666.104655.peg.210	fig|6666666.104664.peg.3818	fig|6666666.104681.peg.3680	fig|6666666.104683.peg.4228	fig|6666666.104692.peg.2488	fig|6666666.104740.peg.2797	
LSU ribosomal protein L24p (L26e)	fig|6666666.104566.peg.210	fig|6666666.104573.peg.1206	fig|6666666.104574.peg.1275	fig|6666666.104604.peg.364	fig|6666666.104655.peg.219	fig|6666666.104664.peg.3831	fig|6666666.104681.peg.3689	fig|6666666.104683.peg.4219	fig|6666666.104692.peg.2479	fig|6666666.104740.peg.2788	
LSU ribosomal protein L25p	fig|6666666.104566.peg.350	fig|6666666.104573.peg.1343	fig|6666666.104574.peg.42	fig|6666666.104604.peg.532	fig|6666666.104655.peg.1394	fig|6666666.104664.peg.4180	fig|6666666.104681.peg.5194	fig|6666666.104683.peg.4800	fig|6666666.104692.peg.4831	fig|6666666.104740.peg.3266	
LSU ribosomal protein L27p	fig|6666666.104566.peg.636	fig|6666666.104573.peg.1524	fig|6666666.104574.peg.1388	fig|6666666.104604.peg.59	fig|6666666.104655.peg.364	fig|6666666.104664.peg.2556	fig|6666666.104681.peg.1118	fig|6666666.104683.peg.1121	fig|6666666.104692.peg.2769	fig|6666666.104740.peg.3162	
LSU ribosomal protein L28p	fig|6666666.104566.peg.652	fig|6666666.104573.peg.1540	fig|6666666.104574.peg.1347,fig|6666666.104574.peg.1405	fig|6666666.104604.peg.43	fig|6666666.104655.peg.348	fig|6666666.104664.peg.1822,fig|6666666.104664.peg.4548	fig|6666666.104681.peg.2070	fig|6666666.104683.peg.3510,fig|6666666.104683.peg.4414	fig|6666666.104692.peg.4296,fig|6666666.104692.peg.4444	fig|6666666.104740.peg.1979	
LSU ribosomal protein L29p (L35e)	fig|6666666.104566.peg.213	fig|6666666.104573.peg.1209	fig|6666666.104574.peg.1272	fig|6666666.104604.peg.361	fig|6666666.104655.peg.216	fig|6666666.104664.peg.3824	fig|6666666.104681.peg.3686	fig|6666666.104683.peg.4222	fig|6666666.104692.peg.2482	fig|6666666.104740.peg.2791	
LSU ribosomal protein L2p (L8e)	fig|6666666.104566.peg.218	fig|6666666.104573.peg.1214	fig|6666666.104574.peg.1267	fig|6666666.104604.peg.356	fig|6666666.104655.peg.211	fig|6666666.104664.peg.3817	fig|6666666.104681.peg.3681	fig|6666666.104683.peg.4227	fig|6666666.104692.peg.2487	fig|6666666.104740.peg.2796	
LSU ribosomal protein L30p (L7e)	fig|6666666.104566.peg.204	fig|6666666.104573.peg.1200	fig|6666666.104574.peg.1282	fig|6666666.104604.peg.371	fig|6666666.104655.peg.226	fig|6666666.104664.peg.3847	fig|6666666.104681.peg.3696	fig|6666666.104683.peg.4212	fig|6666666.104692.peg.2472	fig|6666666.104740.peg.2781	
LSU ribosomal protein L31p	fig|6666666.104566.peg.1491	fig|6666666.104573.peg.250		fig|6666666.104604.peg.1186	fig|6666666.104655.peg.766	fig|6666666.104664.peg.1812,fig|6666666.104664.peg.2353	fig|6666666.104681.peg.2310,fig|6666666.104681.peg.4180	fig|6666666.104683.peg.1323,fig|6666666.104683.peg.3512	fig|6666666.104692.peg.2984,fig|6666666.104692.peg.4298	fig|6666666.104740.peg.5731	
LSU ribosomal protein L31p, zinc-dependent	fig|6666666.104566.peg.1491	fig|6666666.104573.peg.250		fig|6666666.104604.peg.1186	fig|6666666.104655.peg.766	fig|6666666.104664.peg.2353	fig|6666666.104681.peg.2310	fig|6666666.104683.peg.1323	fig|6666666.104692.peg.2984		
LSU ribosomal protein L31p, zinc-independent							fig|6666666.104681.peg.4180				
LSU ribosomal protein L32p	fig|6666666.104566.peg.792	fig|6666666.104573.peg.972	fig|6666666.104574.peg.1772	fig|6666666.104604.peg.1048		fig|6666666.104664.peg.1813,fig|6666666.104664.peg.4560	fig|6666666.104681.peg.1979	fig|6666666.104683.peg.3513,fig|6666666.104683.peg.4404	fig|6666666.104692.peg.4299,fig|6666666.104692.peg.4434	fig|6666666.104740.peg.1967	
LSU ribosomal protein L33p	fig|6666666.104566.peg.247	fig|6666666.104573.peg.1244	fig|6666666.104574.peg.1325,fig|6666666.104574.peg.1348	fig|6666666.104604.peg.328	fig|6666666.104655.peg.1481	fig|6666666.104664.peg.1821,fig|6666666.104664.peg.3791	fig|6666666.104681.peg.3646	fig|6666666.104683.peg.3509,fig|6666666.104683.peg.4251	fig|6666666.104692.peg.2511,fig|6666666.104692.peg.4295	fig|6666666.104740.peg.2834	
LSU ribosomal protein L33p, zinc-dependent	fig|6666666.104566.peg.247	fig|6666666.104573.peg.1244	fig|6666666.104574.peg.1325	fig|6666666.104604.peg.328	fig|6666666.104655.peg.1481	fig|6666666.104664.peg.3791	fig|6666666.104681.peg.3646	fig|6666666.104683.peg.4251	fig|6666666.104692.peg.2511	fig|6666666.104740.peg.2834	
LSU ribosomal protein L33p, zinc-independent			fig|6666666.104574.peg.1348			fig|6666666.104664.peg.1821		fig|6666666.104683.peg.3509	fig|6666666.104692.peg.4295		
LSU ribosomal protein L34p	fig|6666666.104566.peg.1302			fig|6666666.104604.peg.976	fig|6666666.104655.peg.311	fig|6666666.104664.peg.1329	fig|6666666.104681.peg.4913	fig|6666666.104683.peg.3007	fig|6666666.104692.peg.1473	fig|6666666.104740.peg.4258	
LSU ribosomal protein L35p	fig|6666666.104566.peg.587	fig|6666666.104573.peg.1471	fig|6666666.104574.peg.336	fig|6666666.104604.peg.218	fig|6666666.104655.peg.977	fig|6666666.104664.peg.1089	fig|6666666.104681.peg.4014	fig|6666666.104683.peg.1993	fig|6666666.104692.peg.3895	fig|6666666.104740.peg.6165	
LSU ribosomal protein L36p	fig|6666666.104566.peg.198	fig|6666666.104573.peg.1194	fig|6666666.104574.peg.1288,fig|6666666.104574.peg.1346			fig|6666666.104664.peg.377,fig|6666666.104664.peg.3839	fig|6666666.104681.peg.3703	fig|6666666.104683.peg.1562,fig|6666666.104683.peg.4204	fig|6666666.104692.peg.433,fig|6666666.104692.peg.2464	fig|6666666.104740.peg.2775	
LSU ribosomal protein L3p (L3e)	fig|6666666.104566.peg.221	fig|6666666.104573.peg.1217	fig|6666666.104574.peg.1264	fig|6666666.104604.peg.353	fig|6666666.104655.peg.208	fig|6666666.104664.peg.3820	fig|6666666.104681.peg.3678	fig|6666666.104683.peg.4230	fig|6666666.104692.peg.2490	fig|6666666.104740.peg.2799	
LSU ribosomal protein L4p (L1e)	fig|6666666.104566.peg.220	fig|6666666.104573.peg.1216	fig|6666666.104574.peg.1265	fig|6666666.104604.peg.354	fig|6666666.104655.peg.209	fig|6666666.104664.peg.3819	fig|6666666.104681.peg.3679	fig|6666666.104683.peg.4229	fig|6666666.104692.peg.2489	fig|6666666.104740.peg.2798	
LSU ribosomal protein L5p (L11e)	fig|6666666.104566.peg.209	fig|6666666.104573.peg.1205	fig|6666666.104574.peg.1276	fig|6666666.104604.peg.365	fig|6666666.104655.peg.220	fig|6666666.104664.peg.3830	fig|6666666.104681.peg.3690	fig|6666666.104683.peg.4218	fig|6666666.104692.peg.2478	fig|6666666.104740.peg.2787	
LSU ribosomal protein L6p (L9e)	fig|6666666.104566.peg.207	fig|6666666.104573.peg.1203	fig|6666666.104574.peg.1279	fig|6666666.104604.peg.368	fig|6666666.104655.peg.223	fig|6666666.104664.peg.3827	fig|6666666.104681.peg.3693	fig|6666666.104683.peg.4215	fig|6666666.104692.peg.2475	fig|6666666.104740.peg.2784	
LSU ribosomal protein L7/L12 (P1/P2)	fig|6666666.104566.peg.234	fig|6666666.104573.peg.1231	fig|6666666.104574.peg.1341	fig|6666666.104604.peg.343	fig|6666666.104655.peg.197		fig|6666666.104681.peg.3655	fig|6666666.104683.peg.4240	fig|6666666.104692.peg.2500	fig|6666666.104740.peg.2822	
LSU ribosomal protein L9p	fig|6666666.104566.peg.1278	fig|6666666.104573.peg.497	fig|6666666.104574.peg.1957	fig|6666666.104604.peg.1003	fig|6666666.104655.peg.289	fig|6666666.104664.peg.1288	fig|6666666.104681.peg.4858	fig|6666666.104683.peg.3053	fig|6666666.104692.peg.1519	fig|6666666.104740.peg.4310	
Lactaldehyde reductase (EC 1.1.1.77)				fig|6666666.104604.peg.1595	fig|6666666.104655.peg.1173						
Lactam utilization protein LamB				fig|6666666.104604.peg.415	fig|6666666.104655.peg.579	fig|6666666.104664.peg.4440	fig|6666666.104681.peg.4806	fig|6666666.104683.peg.4532	fig|6666666.104692.peg.4562	fig|6666666.104740.peg.1932	
Lactate 2-monooxygenase (EC 1.13.12.4)							fig|6666666.104681.peg.900			fig|6666666.104740.peg.7317	
Lactoylglutathione lyase (EC 4.4.1.5)						fig|6666666.104664.peg.2296,fig|6666666.104664.peg.2305	fig|6666666.104681.peg.436	fig|6666666.104683.peg.3147	fig|6666666.104692.peg.3935,fig|6666666.104692.peg.3939		
Lactyl (2) diphospho-(5')guanosine:7,8-didemethyl-8-hydroxy-5-deazariboflavin 2-phospho-L-lactate transferase						fig|6666666.104664.peg.3039	fig|6666666.104681.peg.4629	fig|6666666.104683.peg.3939	fig|6666666.104692.peg.1311	fig|6666666.104740.peg.2306	
Lanthionine biosynthesis cyclase LanC								fig|6666666.104683.peg.1605		fig|6666666.104740.peg.6813,fig|6666666.104740.peg.7158	
Lanthionine biosynthesis protein LanB			fig|6666666.104574.peg.959					fig|6666666.104683.peg.1606		fig|6666666.104740.peg.6812,fig|6666666.104740.peg.7183	
Lanthionine biosynthesis protein LanL			fig|6666666.104574.peg.244			fig|6666666.104664.peg.35,fig|6666666.104664.peg.765		fig|6666666.104683.peg.498,fig|6666666.104683.peg.1494	fig|6666666.104692.peg.55,fig|6666666.104692.peg.1821	fig|6666666.104740.peg.484,fig|6666666.104740.peg.1727	
Lanthionine biosynthesis protein LanM						fig|6666666.104664.peg.769	fig|6666666.104681.peg.5543	fig|6666666.104683.peg.1501	fig|6666666.104692.peg.1814		
Large exoproteins involved in heme utilization or adhesion							fig|6666666.104681.peg.6066				
Large-conductance mechanosensitive channel	fig|6666666.104566.peg.394	fig|6666666.104573.peg.1386	fig|6666666.104574.peg.87	fig|6666666.104604.peg.878	fig|6666666.104655.peg.1297	fig|6666666.104664.peg.4139	fig|6666666.104681.peg.157	fig|6666666.104683.peg.4867	fig|6666666.104692.peg.4899	fig|6666666.104740.peg.3327	
Leucine dehydrogenase (EC 1.4.1.9)							fig|6666666.104681.peg.1815				
Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system						fig|6666666.104664.peg.2617	fig|6666666.104681.peg.1287,fig|6666666.104681.peg.4261,fig|6666666.104681.peg.5473	fig|6666666.104683.peg.3591	fig|6666666.104692.peg.2048		
Leucyl-tRNA synthetase (EC 6.1.1.4)	fig|6666666.104566.peg.620	fig|6666666.104573.peg.1506	fig|6666666.104574.peg.1446	fig|6666666.104604.peg.77	fig|6666666.104655.peg.866	fig|6666666.104664.peg.1300	fig|6666666.104681.peg.3827	fig|6666666.104683.peg.3034	fig|6666666.104692.peg.1500	fig|6666666.104740.peg.6144	
Lipid A export ATP-binding/permease protein MsbA (EC 3.6.3.25)			fig|6666666.104574.peg.1713							fig|6666666.104740.peg.6810	
Lipoate synthase			fig|6666666.104574.peg.77			fig|6666666.104664.peg.4825	fig|6666666.104681.peg.2122	fig|6666666.104683.peg.1659	fig|6666666.104692.peg.3569	fig|6666666.104740.peg.3008	
Lipoate-protein ligase A	fig|6666666.104566.peg.248	fig|6666666.104573.peg.1245		fig|6666666.104604.peg.326	fig|6666666.104655.peg.1480						
Lipoprotein releasing system ATP-binding protein LolD							fig|6666666.104681.peg.5150,fig|6666666.104681.peg.6161			fig|6666666.104740.peg.339,fig|6666666.104740.peg.1018,fig|6666666.104740.peg.2035	
Lipoprotein signal peptidase (EC 3.4.23.36)	fig|6666666.104566.peg.933	fig|6666666.104573.peg.1104	fig|6666666.104574.peg.101	fig|6666666.104604.peg.1630	fig|6666666.104655.peg.1627	fig|6666666.104664.peg.1923	fig|6666666.104681.peg.3801	fig|6666666.104683.peg.387,fig|6666666.104683.peg.3395	fig|6666666.104692.peg.671,fig|6666666.104692.peg.4185	fig|6666666.104740.peg.4523	
Lon-like protease with PDZ domain	fig|6666666.104566.peg.1449	fig|6666666.104573.peg.298	fig|6666666.104574.peg.490	fig|6666666.104604.peg.1148						fig|6666666.104740.peg.4130	
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	fig|6666666.104566.peg.310,fig|6666666.104566.peg.671,fig|6666666.104566.peg.806,fig|6666666.104566.peg.908	fig|6666666.104573.peg.985,fig|6666666.104573.peg.1080,fig|6666666.104573.peg.1307,fig|6666666.104573.peg.1561	fig|6666666.104574.peg.201,fig|6666666.104574.peg.834,fig|6666666.104574.peg.1784	fig|6666666.104604.peg.30,fig|6666666.104604.peg.589,fig|6666666.104604.peg.1653,fig|6666666.104604.peg.1745,fig|6666666.104604.peg.1746,fig|6666666.104604.peg.1747	fig|6666666.104655.peg.325,fig|6666666.104655.peg.1735	fig|6666666.104664.peg.751,fig|6666666.104664.peg.781,fig|6666666.104664.peg.1140,fig|6666666.104664.peg.2220,fig|6666666.104664.peg.2733,fig|6666666.104664.peg.2778,fig|6666666.104664.peg.4100,fig|6666666.104664.peg.4777	fig|6666666.104681.peg.2185,fig|6666666.104681.peg.3306,fig|6666666.104681.peg.3529,fig|6666666.104681.peg.4412,fig|6666666.104681.peg.5074,fig|6666666.104681.peg.5234,fig|6666666.104681.peg.5393	fig|6666666.104683.peg.418,fig|6666666.104683.peg.462,fig|6666666.104683.peg.712,fig|6666666.104683.peg.1369,fig|6666666.104683.peg.1505,fig|6666666.104683.peg.1705,fig|6666666.104683.peg.2594,fig|6666666.104683.peg.4884	fig|6666666.104692.peg.832,fig|6666666.104692.peg.862,fig|6666666.104692.peg.903,fig|6666666.104692.peg.1811,fig|6666666.104692.peg.1961,fig|6666666.104692.peg.3616,fig|6666666.104692.peg.4916	fig|6666666.104740.peg.281,fig|6666666.104740.peg.315,fig|6666666.104740.peg.753,fig|6666666.104740.peg.1084,fig|6666666.104740.peg.1575,fig|6666666.104740.peg.1700,fig|6666666.104740.peg.1705,fig|6666666.104740.peg.2043,fig|6666666.104740.peg.2523,fig|6666666.104740.peg.2585,fig|6666666.104740.peg.3277,fig|6666666.104740.peg.4010,fig|6666666.104740.peg.4868,fig|6666666.104740.peg.5909,fig|6666666.104740.peg.6134,fig|6666666.104740.peg.6137	
